"지점명","평균기온","일강수량"
거창,10.2,0
거창,10.5,
거창,10.6,
거창,10.7,
거창,10.7,0
거창,10.7,9.5
거창,10.8,
거창,10.9,
거창,10.9,0.2
거창,11,
거창,11.2,
거창,11.3,
거창,11.3,
거창,11.5,
거창,11.6,
거창,11.8,0
거창,11.9,
거창,11.9,
거창,11.9,0.2
거창,12,
거창,12,
거창,12,4
거창,12.5,
거창,12.5,1.4
거창,12.6,
거창,12.6,1.7
거창,12.7,
거창,12.8,
거창,12.8,4
거창,12.9,
거창,13.1,
거창,13.3,0
거창,13.5,
거창,13.6,0.1
거창,13.8,
거창,13.9,1.7
거창,14.3,11.2
거창,14.5,0.4
거창,14.5,26.7
거창,14.8,
거창,14.8,0.7
거창,14.9,0.1
거창,15,20.8
거창,15.1,16.7
거창,15.2,
거창,15.2,0.7
거창,15.3,
거창,15.5,
거창,15.6,
거창,15.6,
거창,15.7,0
거창,15.7,13.8
거창,15.9,0
거창,15.9,18.4
거창,16.1,0
거창,16.2,
거창,16.5,
거창,16.5,0
거창,16.7,0.1
거창,16.8,14.5
거창,16.8,3.9
거창,17.3,0
거창,17.9,
거창,18.3,
거창,18.3,
거창,18.4,
거창,18.5,
거창,18.6,
거창,18.6,0
거창,18.6,1.2
거창,18.7,
거창,18.7,
거창,18.9,0.2
거창,18.9,1.8
거창,19.1,
거창,19.1,
거창,19.2,
거창,19.2,20.6
거창,19.3,
거창,19.3,12.6
거창,19.4,0
거창,19.4,3.4
거창,19.5,
거창,19.5,3.1
거창,19.6,
거창,19.7,0
거창,19.7,0.2
거창,19.7,5.2
거창,19.7,5.3
거창,19.7,7
거창,19.8,
거창,19.8,0
거창,19.8,0
거창,19.8,1.2
거창,2,
거창,2,0
거창,2,9.3
거창,2.3,
거창,2.5,0
거창,2.5,2
거창,2.6,
거창,2.6,
거창,2.7,
거창,2.8,
거창,20,
거창,20,0.2
거창,20.1,0
거창,20.1,6.8
거창,20.3,7.3
거창,20.4,
거창,20.4,
거창,20.4,0
거창,20.4,0
거창,20.4,0.6
거창,20.5,
거창,20.6,0.1
거창,20.6,0.2
거창,20.7,
거창,20.7,
거창,20.7,1.8
거창,20.7,28.3
거창,20.7,3.6
거창,20.8,4
거창,20.9,
거창,20.9,33.7
거창,21,10.3
거창,21,12.9
거창,21,35
거창,21.1,
거창,21.1,
거창,21.1,35.3
거창,21.2,
거창,21.2,16.8
거창,21.4,
거창,21.4,
거창,21.5,
거창,21.5,
거창,21.5,12.8
거창,21.6,
거창,21.7,
거창,21.7,
거창,21.7,
거창,21.7,
거창,21.7,15.7
거창,21.7,26.8
거창,21.7,37.4
거창,21.8,2.4
거창,22.1,
거창,22.1,6.6
거창,22.2,0
거창,22.3,0
거창,22.3,1.5
거창,22.5,
거창,22.5,13.6
거창,22.5,34
거창,22.8,
거창,22.8,
거창,22.8,0
거창,22.9,0.3
거창,23,0
거창,23,95.7
거창,23.1,0
거창,23.1,26.6
거창,23.3,
거창,23.4,
거창,23.4,
거창,23.4,0.2
거창,23.5,
거창,23.6,
거창,23.6,4.6
거창,23.7,4.7
거창,23.8,
거창,23.8,
거창,23.9,
거창,23.9,0.3
거창,23.9,17.5
거창,23.9,7.2
거창,24,0.1
거창,24,72.3
거창,24.2,0.1
거창,24.2,0.3
거창,24.2,0.4
거창,24.2,43.9
거창,24.5,
거창,24.5,0
거창,24.6,0.1
거창,24.6,2.7
거창,24.6,3.7
거창,24.7,0
거창,24.8,5
거창,25.2,
거창,25.4,
거창,25.4,
거창,25.5,0
거창,25.5,0.5
거창,25.6,
거창,25.7,
거창,25.8,
거창,25.8,15.8
거창,25.9,2.8
거창,26.1,
거창,26.1,
거창,26.4,0
거창,26.5,
거창,26.5,
거창,26.5,
거창,26.6,34.1
거창,26.7,0
거창,26.8,
거창,26.9,
거창,27,0.2
거창,27.1,
거창,27.1,
거창,27.1,0
거창,27.4,0
거창,27.6,
거창,28.6,0
거창,3,
거창,3.1,
거창,3.2,
거창,3.3,6.8
거창,3.4,
거창,3.4,
거창,3.4,0
거창,3.4,0.3
거창,3.5,
거창,3.5,
거창,3.6,
거창,3.7,
거창,3.8,
거창,3.9,
거창,4,
거창,4,0
거창,4.1,
거창,4.1,0
거창,4.2,
거창,4.2,
거창,4.2,13.6
거창,4.3,
거창,4.3,
거창,4.5,0
거창,4.6,
거창,4.7,4.8
거창,5,
거창,5.1,
거창,5.2,0
거창,5.3,0.2
거창,5.4,
거창,5.4,0
거창,5.5,
거창,5.5,
거창,5.6,
거창,5.6,
거창,5.7,
거창,5.8,
거창,6.1,
거창,6.1,
거창,6.2,
거창,6.2,
거창,6.2,0
거창,6.4,0
거창,6.4,12.5
거창,6.6,
거창,6.6,
거창,6.6,2.1
거창,6.8,
거창,6.8,0
거창,6.9,
거창,6.9,
거창,6.9,0.1
거창,6.9,1
거창,7.1,
거창,7.2,
거창,7.2,
거창,7.2,0.2
거창,7.4,16.8
거창,7.6,
거창,7.6,0.2
거창,7.7,
거창,7.7,
거창,7.7,0.1
거창,7.8,
거창,7.9,
거창,8,
거창,8.4,
거창,8.4,1.4
거창,8.5,
거창,8.5,
거창,8.5,
거창,8.5,
거창,8.5,
거창,8.7,
거창,8.7,
거창,8.7,
거창,8.8,
거창,8.9,
거창,8.9,
거창,8.9,
거창,9,
거창,9,0
거창,9,5.5
거창,9.3,22.8
거창,9.4,
거창,9.4,
거창,9.4,
거창,9.4,
거창,9.4,
거창,9.5,0
거창,9.7,
거창,9.7,5.6
거창,9.8,
거창,9.8,
거창,9.8,27.5
거창,9.9,
경주시,-0.8,
경주시,-1.4,
경주시,-1.5,
경주시,-1.6,
경주시,-2,
경주시,-2.1,
경주시,-2.1,
경주시,-2.1,
경주시,-2.2,
경주시,-2.3,
경주시,-3.1,
경주시,-3.3,
경주시,-3.4,
경주시,-4,
경주시,-4.2,
경주시,-4.2,
경주시,-4.2,
경주시,-4.3,
경주시,-4.5,
경주시,-4.6,
경주시,-5.2,
경주시,-6.8,
경주시,-7.3,
경주시,-8.2,0
경주시,-9.6,
경주시,0,
경주시,0.1,
경주시,0.3,
경주시,0.4,
경주시,0.4,
경주시,0.5,
경주시,0.6,
경주시,0.9,
경주시,1,
경주시,1.2,
경주시,1.3,
경주시,1.4,0
경주시,1.6,
경주시,1.7,
경주시,1.9,
경주시,10.2,0.2
경주시,10.3,
경주시,10.4,
경주시,10.5,0
경주시,10.6,
경주시,10.7,22.8
경주시,10.8,
경주시,10.8,
경주시,10.9,
경주시,10.9,
경주시,11,
경주시,11,
경주시,11,
경주시,11,
경주시,11.1,
경주시,11.2,
경주시,11.2,
경주시,11.3,
경주시,11.3,
경주시,11.3,
경주시,11.3,0
경주시,11.4,
경주시,11.4,
경주시,11.4,
경주시,11.6,
경주시,11.6,8.1
경주시,11.7,
경주시,11.7,
경주시,11.9,
경주시,11.9,
경주시,11.9,
경주시,12.1,
경주시,12.1,
경주시,12.1,11.1
경주시,12.1,2.8
경주시,12.1,8.4
경주시,12.2,
경주시,12.4,
경주시,12.5,
경주시,12.7,
경주시,12.8,
경주시,12.8,
경주시,12.9,
경주시,13.1,1
경주시,13.4,0.3
경주시,13.5,
경주시,13.5,19.4
경주시,13.6,0
경주시,13.7,0.5
경주시,13.9,
경주시,13.9,
경주시,13.9,6.7
경주시,14.2,13
경주시,14.3,
경주시,14.6,
경주시,14.6,0
경주시,14.6,0
경주시,14.7,
경주시,14.8,0.2
경주시,15.2,
경주시,15.2,
경주시,15.2,
경주시,15.3,
경주시,15.4,8.6
경주시,15.5,
경주시,15.8,13.1
경주시,16,0.1
경주시,16,6.2
경주시,16.1,
경주시,16.1,12.7
경주시,16.5,4.5
경주시,16.8,0
경주시,16.8,0.2
경주시,16.9,
경주시,16.9,
경주시,17.2,0
경주시,17.5,
경주시,17.5,
경주시,17.6,0.8
경주시,17.7,
경주시,17.7,
경주시,17.7,0
경주시,17.7,50.6
경주시,17.9,
경주시,18,
경주시,18.2,
경주시,18.3,1.3
경주시,18.4,0.7
경주시,18.4,9.8
경주시,18.7,
경주시,18.7,0.1
경주시,18.8,37
경주시,18.9,0.5
경주시,19,
경주시,19,28.9
경주시,19,3.3
경주시,19.1,
경주시,19.1,0.8
경주시,19.2,
경주시,19.2,0.5
경주시,19.3,4.9
경주시,19.9,
경주시,19.9,1.5
경주시,2,
경주시,2,6.2
경주시,2.3,
경주시,2.3,
경주시,2.4,
경주시,2.4,
경주시,2.5,
경주시,20,5.8
경주시,20,6.6
경주시,20.1,0
경주시,20.2,
경주시,20.2,
경주시,20.3,5.6
경주시,20.4,
경주시,20.6,8.5
경주시,20.7,
경주시,20.7,0
경주시,20.8,
경주시,20.9,0.2
경주시,20.9,1.5
경주시,20.9,13.4
경주시,21,
경주시,21,
경주시,21,
경주시,21,0.5
경주시,21.1,
경주시,21.1,
경주시,21.1,0
경주시,21.1,2.7
경주시,21.1,58.8
경주시,21.1,7.6
경주시,21.3,2.8
경주시,21.4,0.1
경주시,21.4,0.3
경주시,21.6,5.9
경주시,21.7,
경주시,21.9,
경주시,21.9,4.3
경주시,22,
경주시,22.1,
경주시,22.1,
경주시,22.1,2.9
경주시,22.1,4.9
경주시,22.1,5.9
경주시,22.2,
경주시,22.2,
경주시,22.3,1.8
경주시,22.3,13.1
경주시,22.3,21.6
경주시,22.4,
경주시,22.4,12.3
경주시,22.5,
경주시,22.5,0.1
경주시,22.5,35.5
경주시,22.7,
경주시,22.7,
경주시,22.7,54.3
경주시,22.8,
경주시,22.9,
경주시,22.9,
경주시,22.9,
경주시,22.9,0
경주시,22.9,0.1
경주시,22.9,27.1
경주시,23,
경주시,23,0
경주시,23,0.2
경주시,23,18
경주시,23.1,9.1
경주시,23.2,
경주시,23.2,
경주시,23.2,2.4
경주시,23.3,
경주시,23.3,
경주시,23.3,2.1
경주시,23.4,0.7
경주시,23.4,34.3
경주시,23.6,
경주시,23.6,0
경주시,23.7,
경주시,23.7,
경주시,23.7,0.9
경주시,23.7,19.9
경주시,23.7,7.6
경주시,23.8,
경주시,23.8,
경주시,23.9,
경주시,23.9,0
경주시,24,0
경주시,24.1,24.9
경주시,24.1,6.1
경주시,24.2,
경주시,24.3,
경주시,24.4,
경주시,24.5,1.4
경주시,24.7,22.1
경주시,24.8,89.3
경주시,24.9,
경주시,24.9,2.3
경주시,25,
경주시,25.1,0
경주시,25.3,0.6
경주시,25.3,31.9
경주시,25.4,
경주시,25.4,11
경주시,25.6,10
경주시,25.7,
경주시,25.9,0
경주시,26,0.9
경주시,26.1,26.3
경주시,26.4,1.5
경주시,26.5,
경주시,26.6,
경주시,26.6,
경주시,26.8,
경주시,26.8,0
경주시,26.9,
경주시,26.9,
경주시,26.9,
경주시,26.9,
경주시,27.1,
경주시,27.1,38.1
경주시,27.2,7.9
경주시,27.5,
경주시,27.5,
경주시,27.5,5.8
경주시,27.6,
경주시,27.8,
경주시,28.7,
경주시,28.7,0
경주시,28.9,
경주시,28.9,
경주시,28.9,
경주시,29.1,
경주시,29.1,0.5
경주시,29.2,
경주시,3.2,
경주시,3.6,
경주시,3.7,
경주시,3.7,
경주시,3.7,
경주시,4,
경주시,4.1,
경주시,4.1,
경주시,4.2,
경주시,4.2,
경주시,4.3,
경주시,4.4,
경주시,4.4,
경주시,4.5,
경주시,4.5,
경주시,4.5,0
경주시,4.6,
경주시,4.7,
경주시,5,3
경주시,5.1,
경주시,5.1,
경주시,5.2,2.3
경주시,5.3,
경주시,5.3,
경주시,5.5,
경주시,5.5,
경주시,5.6,0
경주시,5.8,
경주시,5.8,0
경주시,5.9,12.5
경주시,6.3,
경주시,6.3,
경주시,6.3,
경주시,6.3,
경주시,6.5,
경주시,6.5,0
경주시,6.5,17
경주시,6.5,3.4
경주시,6.6,
경주시,6.7,
경주시,6.7,0.3
경주시,6.7,4.4
경주시,6.9,
경주시,7,
경주시,7.1,
경주시,7.3,1.3
경주시,7.4,
경주시,7.4,
경주시,7.4,
경주시,7.4,8.9
경주시,7.5,
경주시,7.6,
경주시,7.7,
경주시,7.7,
경주시,7.7,
경주시,7.9,
경주시,7.9,
경주시,8,
경주시,8,
경주시,8,
경주시,8,0
경주시,8,36.7
경주시,8,5
경주시,8.1,
경주시,8.1,
경주시,8.1,0.5
경주시,8.2,
경주시,8.3,
경주시,8.3,
경주시,8.3,0.5
경주시,8.5,
경주시,8.6,
경주시,8.6,0.1
경주시,8.7,
경주시,8.7,26.7
경주시,8.8,0
경주시,9,
경주시,9,
경주시,9.1,
경주시,9.1,
경주시,9.1,17.3
경주시,9.1,5.4
경주시,9.2,
경주시,9.3,
경주시,9.5,
경주시,9.8,
고산,-0.9,0
고산,-1.3,0
고산,1,5
고산,1.1,0
고산,1.7,0.9
고산,10.1,
고산,10.1,
고산,10.2,14.3
고산,10.3,31.8
고산,10.4,0
고산,10.6,
고산,10.7,
고산,10.7,0.1
고산,10.7,1.8
고산,10.7,9.1
고산,10.8,0
고산,10.9,
고산,10.9,
고산,10.9,
고산,10.9,
고산,10.9,
고산,11,
고산,11,0
고산,11,13.7
고산,11.1,0.3
고산,11.1,0.5
고산,11.1,23.2
고산,11.1,7.2
고산,11.2,
고산,11.2,
고산,11.3,
고산,11.3,
고산,11.3,0
고산,11.4,4.2
고산,11.5,2
고산,11.6,
고산,11.6,
고산,11.6,1
고산,11.6,5.5
고산,11.7,
고산,11.8,
고산,11.8,
고산,11.9,
고산,12,
고산,12,
고산,12.1,
고산,12.1,
고산,12.2,10.6
고산,12.3,
고산,12.3,
고산,12.3,0
고산,12.3,24.2
고산,12.4,
고산,12.5,
고산,12.6,
고산,12.6,
고산,12.6,
고산,12.6,17.6
고산,12.7,
고산,12.7,0.1
고산,12.7,14.9
고산,12.8,
고산,12.9,
고산,13,1.3
고산,13,21.4
고산,13.1,
고산,13.1,
고산,13.1,
고산,13.1,0
고산,13.1,0.3
고산,13.1,1.7
고산,13.2,
고산,13.3,
고산,13.3,1.3
고산,13.4,
고산,13.4,
고산,13.5,
고산,13.5,0.5
고산,13.6,
고산,13.6,
고산,13.6,
고산,13.7,
고산,13.7,15.9
고산,13.8,
고산,13.8,
고산,13.8,12
고산,13.8,7.4
고산,13.9,
고산,14.1,
고산,14.2,
고산,14.2,
고산,14.2,0
고산,14.3,
고산,14.4,
고산,14.4,
고산,14.4,
고산,14.4,
고산,14.5,
고산,14.5,0
고산,14.5,13.3
고산,14.6,
고산,14.8,
고산,14.9,
고산,15,
고산,15.1,
고산,15.1,
고산,15.2,
고산,15.2,0
고산,15.3,51.7
고산,15.4,
고산,15.5,
고산,15.6,
고산,15.6,
고산,15.6,18.6
고산,15.6,5.2
고산,15.9,
고산,16,0
고산,16,0.9
고산,16.1,
고산,16.1,
고산,16.1,0.8
고산,16.2,0
고산,16.3,
고산,16.3,25.7
고산,16.3,6.7
고산,16.4,
고산,16.4,0
고산,16.5,
고산,16.5,
고산,16.5,
고산,16.5,1.5
고산,16.6,0
고산,16.6,0.3
고산,16.6,4.7
고산,16.7,
고산,16.7,
고산,17,
고산,17,1.7
고산,17,21.2
고산,17.1,
고산,17.2,
고산,17.3,
고산,17.4,
고산,17.5,
고산,17.5,
고산,17.5,0
고산,17.6,
고산,17.6,
고산,17.6,
고산,17.6,45.4
고산,17.8,17.1
고산,18,
고산,18,2.2
고산,18.1,
고산,18.2,
고산,18.2,2.4
고산,18.3,
고산,18.6,16.7
고산,18.7,
고산,18.7,
고산,18.8,
고산,19,
고산,19.2,0
고산,19.3,
고산,19.5,
고산,19.5,0.1
고산,19.5,23.1
고산,19.7,3.1
고산,19.8,0
고산,19.9,
고산,19.9,0
고산,2.1,0
고산,2.2,0.1
고산,2.7,0
고산,20.3,
고산,20.4,
고산,20.4,0.3
고산,20.5,0
고산,20.6,1.6
고산,20.7,3.9
고산,20.8,
고산,20.9,
고산,21.2,
고산,21.2,
고산,21.2,1.1
고산,21.3,3
고산,21.5,100.3
고산,21.6,
고산,21.9,0.9
고산,22.2,
고산,22.4,
고산,22.4,
고산,22.5,
고산,22.5,46
고산,22.6,
고산,22.6,6.5
고산,22.8,
고산,23,
고산,23,
고산,23,15.8
고산,23,28.9
고산,23.1,19.1
고산,23.2,
고산,23.3,
고산,23.3,
고산,23.3,
고산,23.3,31.1
고산,23.4,
고산,23.4,
고산,23.4,0
고산,23.4,33.2
고산,23.5,
고산,23.5,
고산,23.5,49.4
고산,23.6,
고산,23.6,
고산,23.6,0
고산,23.7,
고산,23.7,
고산,23.7,12.8
고산,23.8,
고산,23.8,
고산,23.8,0.1
고산,23.8,0.2
고산,23.9,34.3
고산,24,
고산,24,
고산,24.1,
고산,24.1,14.1
고산,24.2,
고산,24.2,
고산,24.2,13.6
고산,24.2,2.3
고산,24.2,89.5
고산,24.3,
고산,24.3,0
고산,24.4,1.8
고산,24.4,2.4
고산,24.6,0
고산,24.6,59.3
고산,24.7,
고산,24.7,
고산,24.7,14.2
고산,24.7,4.7
고산,24.8,
고산,24.8,
고산,24.8,0
고산,24.9,
고산,25,
고산,25.1,
고산,25.1,
고산,25.1,2.6
고산,25.1,22
고산,25.1,63.4
고산,25.2,
고산,25.2,15.6
고산,25.3,
고산,25.3,0.7
고산,25.3,3.1
고산,25.4,2.9
고산,25.4,7.5
고산,25.5,
고산,25.5,10.7
고산,25.5,8.9
고산,25.6,
고산,25.6,0.7
고산,25.7,
고산,25.8,
고산,25.8,1.8
고산,25.8,39.4
고산,25.9,
고산,26,4.6
고산,26.1,37
고산,26.2,1.4
고산,26.3,1.8
고산,26.3,3.2
고산,26.4,
고산,26.4,
고산,26.4,
고산,26.4,1.9
고산,26.6,5.2
고산,26.8,
고산,26.8,1.5
고산,26.9,
고산,26.9,
고산,26.9,0.6
고산,26.9,14.8
고산,27,
고산,27.1,
고산,27.1,0
고산,27.1,2.4
고산,27.2,3.3
고산,27.3,
고산,27.3,
고산,27.3,
고산,27.3,
고산,27.3,7.6
고산,27.4,0.1
고산,27.5,
고산,27.5,0.2
고산,27.6,
고산,27.6,
고산,27.6,1.3
고산,27.7,
고산,27.7,
고산,27.7,
고산,27.8,
고산,27.9,
고산,27.9,0.2
고산,28.4,
고산,28.9,
고산,29,
고산,29,
고산,29.1,
고산,3.4,0
고산,3.5,
고산,3.7,
고산,3.7,11
고산,3.8,
고산,3.8,
고산,3.8,0.5
고산,3.8,1.5
고산,4.5,0.6
고산,4.6,0.1
고산,4.7,
고산,4.8,
고산,4.9,2.3
고산,5,0
고산,5.6,0
고산,5.6,0
고산,5.8,0.1
고산,5.9,0
고산,5.9,0.1
고산,6.2,0
고산,6.3,
고산,6.3,0.1
고산,6.4,
고산,6.5,
고산,6.5,0
고산,6.7,0
고산,6.8,0
고산,7.1,
고산,7.1,0
고산,7.1,0
고산,7.4,
고산,7.4,1.5
고산,7.8,
고산,8,0
고산,8.1,0.3
고산,8.2,0.2
고산,8.3,
고산,8.6,
고산,8.7,
고산,8.8,
고산,8.9,
고산,9.1,
고산,9.2,0.4
고산,9.3,
고산,9.5,0.1
고산,9.7,
고산,9.7,
고산,9.7,
고산,9.7,0
고산,9.9,
고산,9.9,
고창,,
고창,,17.3
고창,,17.3
고창,,2.3
고창,-0.4,
고창,-0.4,5
고창,-0.5,
고창,-0.6,
고창,-0.6,1.8
고창,-0.8,2.3
고창,-1,
고창,-1,2.6
고창,-1.5,0.2
고창,-1.5,0.6
고창,-10.1,10.3
고창,-10.6,
고창,-13,
고창,-2,
고창,-2.2,0
고창,-2.2,1
고창,-2.5,1.2
고창,-2.7,
고창,-2.7,0.2
고창,-3,
고창,-3.3,0.6
고창,-3.6,
고창,-3.8,1.5
고창,-4.1,
고창,-4.9,2.8
고창,-5,
고창,-5.3,2.3
고창,-5.4,5.2
고창,-7.7,
고창,-7.7,1
고창,0.3,0.4
고창,0.5,5.9
고창,0.9,
고창,1,
고창,1.1,2.3
고창,1.3,
고창,1.6,
고창,1.7,
고창,1.8,
고창,1.8,6.1
고창,10,
고창,10.1,
고창,10.1,
고창,10.2,
고창,10.2,
고창,10.2,0
고창,10.2,3
고창,10.4,
고창,10.4,
고창,10.4,
고창,10.5,33.3
고창,10.8,
고창,10.8,
고창,10.8,
고창,10.8,
고창,10.8,
고창,10.9,
고창,10.9,
고창,11.1,
고창,11.1,2.7
고창,11.1,31.8
고창,11.2,
고창,11.2,
고창,11.2,0
고창,11.3,
고창,11.7,
고창,11.7,
고창,11.8,
고창,12,
고창,12.1,0.3
고창,12.2,
고창,12.3,0.7
고창,12.6,
고창,12.8,
고창,12.9,
고창,12.9,0.1
고창,13.1,1.3
고창,13.1,3
고창,13.2,
고창,13.7,
고창,13.7,
고창,13.7,18.2
고창,14.1,6.5
고창,14.5,
고창,14.5,23.5
고창,14.7,
고창,14.8,1.6
고창,14.9,
고창,15,
고창,15,
고창,15,
고창,15.2,
고창,15.4,
고창,15.4,
고창,15.5,0.1
고창,15.7,4.5
고창,15.8,
고창,15.9,
고창,15.9,0.1
고창,16,0.9
고창,16,8.4
고창,16.2,
고창,16.2,0.1
고창,16.2,4.6
고창,16.4,
고창,16.7,
고창,16.9,
고창,17.1,14.8
고창,17.3,
고창,17.6,
고창,17.6,0.3
고창,17.6,11.2
고창,18.1,
고창,18.1,
고창,18.2,10.3
고창,18.9,0.3
고창,19,1.5
고창,19.1,
고창,19.2,
고창,19.4,
고창,19.6,0
고창,19.8,
고창,19.8,
고창,19.8,15.5
고창,2.1,
고창,2.5,16
고창,2.6,1.2
고창,2.7,
고창,2.7,
고창,2.8,
고창,2.9,
고창,2.9,
고창,20,
고창,20,
고창,20.2,2.3
고창,20.3,
고창,20.3,33.9
고창,20.7,18.3
고창,20.8,
고창,20.8,
고창,20.9,5.8
고창,21.1,
고창,21.1,
고창,21.1,18
고창,21.1,2.5
고창,21.2,
고창,21.2,
고창,21.3,
고창,21.3,
고창,21.3,1.3
고창,21.5,
고창,21.5,27.1
고창,21.5,7.2
고창,21.6,
고창,21.7,
고창,21.8,
고창,21.8,0.6
고창,21.9,
고창,21.9,
고창,21.9,0.3
고창,21.9,0.6
고창,21.9,2.4
고창,22,1.1
고창,22.1,0
고창,22.1,20.1
고창,22.1,66.5
고창,22.2,16.5
고창,22.3,
고창,22.3,
고창,22.3,
고창,22.3,64.1
고창,22.4,
고창,22.4,
고창,22.4,
고창,22.4,0.6
고창,22.4,1.2
고창,22.5,0.8
고창,22.5,2.4
고창,22.6,59.7
고창,22.7,21.8
고창,22.8,0
고창,22.9,
고창,22.9,
고창,22.9,10.1
고창,23,0
고창,23,0
고창,23.1,0
고창,23.2,
고창,23.3,6.4
고창,23.4,
고창,23.4,74.6
고창,23.6,
고창,23.6,
고창,23.6,
고창,23.6,
고창,23.6,0
고창,23.7,28.8
고창,23.7,9.5
고창,23.8,
고창,23.8,
고창,23.8,0
고창,23.9,
고창,23.9,
고창,23.9,25.5
고창,24,
고창,24,
고창,24,
고창,24.1,
고창,24.1,
고창,24.1,8.2
고창,24.2,
고창,24.4,
고창,24.4,7.2
고창,24.4,9.1
고창,24.6,0.3
고창,24.6,12.8
고창,24.8,0.9
고창,25,
고창,25.1,1.7
고창,25.2,39
고창,25.3,
고창,25.4,
고창,25.4,
고창,25.4,21.9
고창,25.6,0
고창,25.6,3.6
고창,25.6,57.1
고창,25.7,
고창,25.7,1.2
고창,25.8,
고창,25.8,0
고창,25.8,20.2
고창,25.9,
고창,25.9,
고창,26,0
고창,26,63.2
고창,26.1,
고창,26.5,
고창,26.5,0
고창,26.6,
고창,26.7,
고창,26.7,0
고창,26.8,
고창,26.9,
고창,27.1,1.7
고창,27.3,0
고창,27.3,32.7
고창,27.4,
고창,27.4,4.3
고창,27.7,9.1
고창,27.9,
고창,28,
고창,28.2,
고창,28.3,
고창,28.3,
고창,28.3,
고창,28.3,
고창,28.4,
고창,28.4,3.7
고창,28.5,
고창,28.5,
고창,28.6,
고창,28.6,
고창,28.7,
고창,28.8,
고창,28.8,0
고창,29,
고창,3,
고창,3.2,0.4
고창,3.5,
고창,3.6,0
고창,3.9,
고창,3.9,
고창,3.9,0.1
고창,4,
고창,4.2,
고창,4.2,
고창,4.3,5.2
고창,4.4,
고창,4.8,
고창,5,
고창,5,
고창,5.1,
고창,5.1,
고창,5.1,2
고창,5.3,
고창,5.3,
고창,5.4,
고창,5.4,
고창,5.4,
고창,5.6,1
고창,5.7,
고창,5.7,5.4
고창,5.8,
고창,5.9,
고창,6,
고창,6.3,
고창,6.3,
고창,6.3,
고창,6.4,
고창,6.5,
고창,6.6,
고창,6.6,
고창,6.7,6.5
고창,6.8,0.5
고창,6.9,
고창,7,
고창,7,
고창,7.4,
고창,7.4,
고창,7.4,1
고창,7.4,3.2
고창,7.4,4
고창,7.5,
고창,7.5,
고창,7.5,
고창,7.5,2.9
고창,7.6,1.6
고창,7.6,3.9
고창,7.7,
고창,7.8,
고창,7.8,9.8
고창,8,
고창,8,
고창,8,
고창,8,1.7
고창,8,12.1
고창,8.1,
고창,8.1,0.1
고창,8.1,4
고창,8.1,6.8
고창,8.4,
고창,8.4,1.1
고창,8.4,6.6
고창,8.4,9
고창,8.6,
고창,8.6,0
고창,8.7,
고창,8.8,
고창,8.8,
고창,9,
고창,9,1.7
고창,9.1,
고창,9.2,
고창,9.2,
고창,9.2,
고창,9.3,
고창,9.3,19.9
고창,9.4,
고창,9.5,
고창,9.5,0.3
고창,9.6,
고창,9.6,
고창,9.6,
고창,9.6,2.8
고창,9.7,
고창,9.7,
고창,9.7,8.3
고창,9.9,
고창,9.9,
고창,9.9,
고창군,-0.1,1.6
고창군,-0.5,
고창군,-0.5,0.3
고창군,-0.6,
고창군,-0.6,
고창군,-0.6,1.7
고창군,-0.8,1.7
고창군,-0.8,3.3
고창군,-1,
고창군,-1.6,0.2
고창군,-1.7,0
고창군,-11,
고창군,-12.9,
고창군,-2,0
고창군,-2,0
고창군,-2.4,0
고창군,-2.6,0
고창군,-2.8,
고창군,-2.8,0
고창군,-3,0.1
고창군,-3.2,0
고창군,-3.6,1.1
고창군,-3.7,0
고창군,-4.2,
고창군,-4.8,1.1
고창군,-5.2,0.2
고창군,-5.4,
고창군,-5.9,0.8
고창군,-6.8,0
고창군,-7.1,0
고창군,-9.8,4.8
고창군,0.2,2.6
고창군,0.3,0
고창군,0.7,0.8
고창군,1.4,
고창군,1.6,
고창군,1.6,
고창군,1.7,
고창군,1.7,0
고창군,1.8,1.9
고창군,10.2,
고창군,10.2,
고창군,10.2,
고창군,10.2,0
고창군,10.3,
고창군,10.3,
고창군,10.4,
고창군,10.4,
고창군,10.4,
고창군,10.6,
고창군,10.6,
고창군,10.7,
고창군,10.7,
고창군,10.8,
고창군,10.8,0
고창군,10.8,0.1
고창군,10.8,3.8
고창군,10.9,
고창군,10.9,
고창군,10.9,
고창군,10.9,21.2
고창군,10.9,4
고창군,11,
고창군,11,20.6
고창군,11.2,
고창군,11.3,
고창군,11.3,
고창군,11.4,
고창군,11.4,
고창군,11.6,
고창군,12.1,
고창군,12.2,
고창군,12.3,
고창군,12.4,1
고창군,12.5,0.1
고창군,12.6,
고창군,12.8,0.1
고창군,12.9,
고창군,12.9,
고창군,12.9,
고창군,12.9,4
고창군,13.4,1.2
고창군,13.7,
고창군,13.8,
고창군,13.8,14.5
고창군,13.9,
고창군,13.9,10
고창군,14,
고창군,14.2,
고창군,14.5,22.2
고창군,14.9,2.2
고창군,15,
고창군,15.1,
고창군,15.1,
고창군,15.2,
고창군,15.2,
고창군,15.3,
고창군,15.4,
고창군,15.5,
고창군,15.7,
고창군,15.7,0.1
고창군,15.7,0.3
고창군,15.8,0.4
고창군,15.8,4.6
고창군,15.9,3.4
고창군,16,0.2
고창군,16,4.2
고창군,16.2,
고창군,16.3,1.3
고창군,16.7,5.7
고창군,16.8,
고창군,17.1,
